time_period,time_identifier,geographic_level,country_code,country_name,version,sex,disadvantage,ethnicity_minor,sen,number_of_students_potential,number_of_students_level3,number_of_students_alev,number_of_students_acad,number_of_students_agen,number_of_students_tlev,aps_per_entry_alev,aps_per_entry_grade_alev,aps_per_entry_acad,aps_per_entry_grade_acad,aps_per_entry_agen,aps_per_entry_grade_agen,aps_per_entry_tlev,aps_per_entry_grade_tlev,pc_achieving_atleast_two_substantial_lev3,pc_achieving_atleast_two_alev,pc_achieving_atleast_two_substantial_lev3_acad,entered_for_one_or_more_alev_or_applied,aps_per_entry_best3,aps_per_entry_grade_best3,pc_achieving_3_astar_to_a_alev,pc_achieving_aab_or_better_alev,entered_for_one_or_more_alev,pc_achieving_aab_or_better_atleast_two_facilitating_alev,entered_any_level3_vocational_excluding_applied_generals,pc_level3_vocational_students_entered_tech_levels,entered_any_level3_vocational_excluding_tech_levels,pc_level3_vocational_students_entered_applied_generals,number_of_students_highest_entry_was_l2,pc_level2_vocational_students_entered_technicalcertificate,number_of_students_technicalcertificate,aps_per_entry_technicalcertificate,aps_per_entry_grade_technicalcertificate
202324,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Mixed Dual background,Total SEN support,688,391,277,288,145,25,33.9065,C+,34.0575,C+,28.7246,Merit+,26.5984,Merit,90.281,84.116,81.597,216,33.2562,C+,9.722,17.13,216,7.87,168,14.881,278,52.518,109,9.174,11,5.6939,L2Merit-
202223,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Mixed Dual background,Total SEN support,621,354,248,253,145,31,33.3708,C+,33.6803,C+,27.8643,Merit+,26.9556,Merit+,88.418,80.242,79.842,174,33.1226,C+,8.046,16.667,174,10.92,137,22.628,245,59.184,58,5.172,4,6.375,L2Merit+
202122,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Mixed Dual background,Total SEN support,530,273,193,198,117,23,38.7395,B,38.5183,B,30.6024,Dist-,26.851,Merit+,96.337,81.347,81.313,134,38.7562,B,19.403,35.821,134,16.418,106,21.698,193,60.622,22,13.636,3,3.8333,L1Dist
202021,Academic year,National,E92000001,England,Final,Female,Non-Disadvantaged,Mixed Dual background,Total SEN support,367,211,159,167,70,14,40.9102,B,40.5022,B,32.5957,Dist-,28.3824,Merit+,93.839,86.164,83.832,125,40.5333,B,19.2,36.8,125,20.8,100,14,149,46.98,40,10,4,5.2667,L2Pass+
202425,Academic year,National,E92000001,England,Provisional,Male,Non-Disadvantaged,Mixed Dual background,Total SEN support,1114,500,350,359,196,49,34.6545,C+,34.5977,C+,26.9386,Merit+,29.1463,Merit+,85.8,81.714,80.223,259,34.4788,C+,16.602,22.008,259,19.305,225,21.778,366,55.191,228,7.018,19,5.6486,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Mixed Dual background,Total SEN support,986,453,290,302,182,49,34.2613,C+,34.2129,C+,25.3732,Merit,24.3042,Merit,85.651,79.655,77.152,218,34.1743,C+,16.972,25.229,218,19.266,210,23.333,346,54.046,199,11.055,24,5.2165,L2Pass+
202223,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Mixed Dual background,Total SEN support,911,430,270,281,168,55,33.3286,C+,33.2541,C+,24.6588,Merit,27.0101,Merit+,87.209,81.111,78.648,206,33.1877,C+,14.563,23.786,206,16.99,189,29.101,308,56.169,122,8.197,10,5.4211,L2Pass+
202122,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Mixed Dual background,Total SEN support,858,383,238,241,162,46,36.2638,B-,36.234,B-,27.466,Merit+,27.0942,Merit+,92.689,84.034,82.988,183,36.5209,B-,18.579,26.776,183,22.404,178,25.843,291,56.014,40,12.5,5,6.0789,L2Merit
202021,Academic year,National,E92000001,England,Final,Male,Non-Disadvantaged,Mixed Dual background,Total SEN support,569,281,202,210,95,22,40.0906,B,40.0909,B,29.6419,Merit+,25.2367,Merit,86.833,86.634,84.762,168,38.7897,B,26.19,38.095,168,31.548,153,14.379,223,43.498,70,10,7,4.5714,L2Pass-
202425,Academic year,National,E92000001,England,Provisional,All,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,All,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,Female,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,Female,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,Male,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,Male,Unknown disadvantaged status,Mixed Dual background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,All,All,Mixed Dual background - Any other Mixed background,Total SEN support,1266,520,334,344,235,51,35.0234,B-,35.0175,B-,26.2431,Merit,26.6423,Merit,85.962,82.036,80.233,237,35.9775,B-,15.19,21.519,237,17.722,242,21.074,424,57.075,278,6.115,24,5.9309,L2Merit
202324,Academic year,National,E92000001,England,Revised,All,All,Mixed Dual background - Any other Mixed background,Total SEN support,1104,474,277,286,228,54,35.0888,B-,35.0324,B-,25.3237,Merit,25.432,Merit,86.287,78.7,76.573,196,35.8333,B-,15.306,23.469,196,16.837,232,23.707,408,57.598,221,7.24,16,4.3333,L1Dist+
202223,Academic year,National,E92000001,England,Revised,All,All,Mixed Dual background - Any other Mixed background,Total SEN support,1084,485,290,301,236,59,32.5368,C+,32.5826,C+,26.1803,Merit,26.5088,Merit,84.742,75.862,73.754,198,32.5421,C+,11.111,21.212,198,10.606,222,26.577,395,60.506,143,11.189,17,5.3385,L2Pass+
202122,Academic year,National,E92000001,England,Revised,All,All,Mixed Dual background - Any other Mixed background,Total SEN support,963,386,225,234,182,47,36.3972,B-,36.5063,B-,28.355,Merit+,26.1181,Merit,93.782,82.667,81.624,161,37.1843,B-,18.634,31.677,161,21.739,164,28.659,293,62.457,54,1.852,c,c,c
202021,Academic year,National,E92000001,England,Final,All,All,Mixed Dual background - Any other Mixed background,Total SEN support,660,318,231,236,113,34,37.2479,B-,37.2386,B-,28.3785,Merit+,27.0036,Merit+,87.421,84.416,82.627,176,36.4394,B-,16.477,28.409,176,19.886,166,20.482,240,47.5,90,7.778,9,5,L2Pass
202425,Academic year,National,E92000001,England,Provisional,Female,All,Mixed Dual background - Any other Mixed background,Total SEN support,521,230,154,157,100,27,35.0327,B-,35.0629,B-,27.5433,Merit+,27.6498,Merit+,89.565,79.221,78.344,104,36.6026,B-,12.5,20.192,104,14.423,108,25,181,56.354,104,4.808,10,6.2125,L2Merit+
202324,Academic year,National,E92000001,England,Revised,Female,All,Mixed Dual background - Any other Mixed background,Total SEN support,473,229,147,152,103,19,34.5733,C+,34.626,C+,27.1406,Merit+,26.6286,Merit,89.083,81.633,79.605,107,35.0156,B-,10.28,15.888,107,10.28,97,20.619,180,57.778,84,7.143,6,5.0833,L2Pass
202223,Academic year,National,E92000001,England,Revised,Female,All,Mixed Dual background - Any other Mixed background,Total SEN support,478,238,150,155,115,21,32.9229,C+,33.0686,C+,27.6095,Merit+,23.7736,Merit,90.336,79.333,78.065,104,32.5641,C+,7.692,18.269,104,4.808,95,22.105,184,62.5,59,6.78,4,6.25,L2Merit+
202122,Academic year,National,E92000001,England,Revised,Female,All,Mixed Dual background - Any other Mixed background,Total SEN support,382,157,92,98,74,18,38.658,B,38.633,B,29.0967,Merit+,25.8659,Merit,96.815,81.522,81.633,64,39.7396,B,23.438,39.063,64,20.313,64,28.125,116,63.793,23,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,All,Mixed Dual background - Any other Mixed background,Total SEN support,291,138,103,105,47,15,36.8077,B-,36.7866,B-,28.4316,Merit+,27.8516,Merit+,88.406,80.583,79.048,75,35.9111,B-,12,25.333,75,14.667,79,18.987,107,43.925,49,4.082,3,5.8333,L2Merit
202425,Academic year,National,E92000001,England,Provisional,Male,All,Mixed Dual background - Any other Mixed background,Total SEN support,745,290,180,187,135,24,35.0158,B-,34.9806,C+,25.3506,Merit,25.5155,Merit,83.103,84.444,81.818,133,35.4887,B-,17.293,22.556,133,20.301,134,17.91,243,57.613,174,6.897,14,5.7222,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Male,All,Mixed Dual background - Any other Mixed background,Total SEN support,631,245,130,134,125,35,35.6773,B-,35.5021,B-,23.9734,Merit,24.7049,Merit,83.673,75.385,73.134,89,36.8165,B-,21.348,32.584,89,24.719,135,25.926,228,57.456,137,7.299,10,3.8718,L1Dist
202223,Academic year,National,E92000001,England,Revised,Male,All,Mixed Dual background - Any other Mixed background,Total SEN support,606,247,140,146,121,38,32.1221,C+,32.0535,C+,24.6874,Merit,27.9831,Merit+,79.352,72.143,69.178,94,32.5177,C+,14.894,24.468,94,17.021,127,29.921,211,58.768,84,14.286,13,5.0408,L2Pass
202122,Academic year,National,E92000001,England,Revised,Male,All,Mixed Dual background - Any other Mixed background,Total SEN support,581,229,133,136,108,29,34.9073,C+,34.9958,C+,27.853,Merit+,26.3242,Merit,91.703,83.459,81.618,97,35.4983,B-,15.464,26.804,97,22.68,100,29,177,61.582,31,3.226,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,All,Mixed Dual background - Any other Mixed background,Total SEN support,369,180,128,131,66,19,37.5797,B-,37.5783,B-,28.3361,Merit+,26.2752,Merit,86.667,87.5,85.496,101,36.8317,B-,19.802,30.693,101,23.762,87,21.839,133,50.376,41,12.195,6,4.6,L2Pass-
202425,Academic year,National,E92000001,England,Provisional,All,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,580,167,80,83,105,19,31.1911,C,31.1787,C,25.1368,Merit,23.9384,Merit,79.042,71.25,68.675,45,32.5185,C+,4.444,11.111,45,8.889,87,21.839,174,61.494,158,5.063,13,6.0392,L2Merit
202324,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,522,171,76,77,108,24,33.1765,C+,33.0596,C+,24.0379,Merit,25.0852,Merit,79.532,65.789,64.935,44,35.4545,B-,13.636,20.455,44,15.909,99,25.253,181,60.773,109,6.422,7,4.4,L1Dist+
202223,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,527,183,88,93,110,32,31.005,C,30.7959,C,25.0455,Merit,24.3952,Merit,81.421,69.318,66.667,49,32.2449,C+,12.245,24.49,49,10.204,106,30.189,181,61.326,75,10.667,9,4.9429,L2Pass
202122,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,461,137,67,70,79,18,31.9874,C+,32.8623,C+,27.5752,Merit+,24.6786,Merit,91.241,74.627,72.857,41,33.0894,C+,12.195,19.512,41,9.756,62,29.032,120,65.833,33,0,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,301,116,78,80,49,17,31.8449,C+,31.8702,C+,27.7619,Merit+,28.3582,Merit+,85.345,74.359,72.5,51,31.0458,C,1.961,13.725,51,5.882,69,24.638,97,50.515,51,0,2,6,L2Merit
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,244,79,44,44,47,10,31.016,C,31.08,C,26.8154,Merit+,24.1558,Merit,81.013,65.909,65.909,22,31.6667,C,0,9.091,22,4.545,39,25.641,77,62.338,61,1.639,5,6.525,L2Dist-
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,229,79,40,40,47,7,33.4831,C+,33.3482,C+,25.6972,Merit,28.8889,Merit+,78.481,70,70,23,34.6377,C+,8.696,17.391,23,13.043,40,20,79,59.494,49,8.163,4,4.8,L2Pass-
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,236,93,46,49,52,13,32.0091,C+,31.9668,C+,25.8767,Merit,19.3137,Pass+,88.172,78.261,75.51,30,32.3333,C+,10,20,30,0,49,26.531,86,60.465,34,5.882,2,5.75,L2Merit-
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,205,62,27,29,38,9,32.0339,C+,33.9634,C+,27.3718,Merit+,26.747,Merit+,93.548,70.37,68.966,15,31.3333,C,13.333,13.333,15,0,30,30,56,67.857,14,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,152,58,40,41,23,8,33.2258,C+,33.1698,C+,28.7449,Merit+,29.9231,Merit+,84.483,67.5,65.854,27,31.9753,C+,3.704,22.222,27,11.111,36,22.222,49,46.939,33,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,336,88,36,39,58,9,31.3793,C,31.2849,C,24,Merit,23.6957,Merit,77.273,77.778,71.795,23,33.3333,C+,8.696,13.043,23,13.043,48,18.75,97,60.825,97,7.216,8,5.7258,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,293,92,36,37,61,17,32.8395,C+,32.747,C+,22.9769,Merit-,23.4016,Merit,80.435,61.111,59.459,21,36.3492,B-,19.048,23.81,21,19.048,59,28.814,102,61.765,60,5,3,3.8,L1Dist-
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,291,90,42,44,58,19,29.7765,C,29.3541,C,24.1596,Merit,27.9452,Merit+,74.444,59.524,56.818,19,32.1053,C+,15.789,31.579,19,26.316,57,33.333,95,62.105,41,14.634,7,4.7037,L2Pass-
202122,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,256,75,40,41,41,9,31.9598,C+,32.1499,C+,27.7619,Merit+,21.6667,Merit-,89.333,77.5,75.61,26,34.1026,C+,11.538,23.077,26,15.385,32,28.125,64,64.063,19,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,149,58,38,39,26,9,30.4787,C,30.6029,C,26.7033,Merit+,26.8841,Merit+,86.207,81.579,79.487,24,30,C,0,4.167,24,0,33,27.273,48,54.167,18,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,All,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,686,353,254,261,130,32,36.0474,B-,36.0338,B-,27.1822,Merit+,28.1321,Merit+,89.235,85.433,83.908,192,36.7882,B-,17.708,23.958,192,19.792,155,20.645,250,54,120,7.5,11,5.8023,L2Merit-
202324,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,582,303,201,209,120,30,35.6982,B-,35.6495,B-,26.4593,Merit,25.6446,Merit,90.099,83.582,80.861,152,35.943,B-,15.789,24.342,152,17.105,133,22.556,227,55.066,112,8.036,9,4.2895,L1Dist+
202223,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,557,302,202,208,126,27,33.1293,C+,33.2759,C+,27.0922,Merit+,29.0534,Merit+,86.755,78.713,76.923,149,32.6398,C+,10.738,20.134,149,10.738,116,23.276,214,59.813,68,11.765,8,5.8,L2Merit-
202122,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,502,249,158,164,103,29,38.0496,B-,37.8735,B-,28.9564,Merit+,26.8992,Merit+,95.181,86.076,85.366,120,38.5833,B,20.833,35.833,120,25.833,102,28.431,173,60.116,21,4.762,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,359,202,153,156,64,17,39.6651,B,39.6357,B,28.8661,Merit+,25.7343,Merit,88.614,89.542,87.821,125,38.64,B,22.4,34.4,125,25.6,97,17.526,143,45.455,39,17.949,7,4.7241,L2Pass-
202425,Academic year,National,E92000001,England,Provisional,Female,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,277,151,110,113,53,17,36.3322,B-,36.3368,B-,28.1521,Merit+,29.5714,Merit+,94.04,84.545,83.186,82,37.9268,B-,15.854,23.171,82,17.073,69,24.638,104,51.923,43,9.302,5,5.9,L2Merit
202324,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,244,150,107,112,56,12,34.9126,C+,35.01,B-,28.2255,Merit+,25.6198,Merit,94.667,85.981,83.036,84,35.119,B-,10.714,15.476,84,9.524,57,21.053,101,56.436,35,5.714,2,5.5556,L2Merit-
202223,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,242,145,104,106,63,8,33.3077,C+,33.5318,C+,29.027,Merit+,31.7544,Dist-,91.724,79.808,79.245,74,32.6577,C+,6.757,17.568,74,6.757,46,17.391,98,64.286,25,8,2,6.75,L2Dist-
202122,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,177,95,65,69,36,9,40.9302,B,40.2572,B,30.9385,Dist-,25.1042,Merit,98.947,86.154,86.957,49,42.3129,B+,26.531,46.939,49,26.531,34,26.471,60,60,9,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,139,80,63,64,24,7,38.8024,B,38.7786,B,28.0978,Merit+,25.7143,Merit,91.25,88.889,87.5,48,38.125,B-,16.667,27.083,48,16.667,43,16.279,58,41.379,16,12.5,2,5.5,L2Merit-
202425,Academic year,National,E92000001,England,Provisional,Male,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,409,202,144,148,77,15,35.8344,B-,35.8061,B-,26.5088,Merit,26.52,Merit,85.644,86.111,84.459,110,35.9394,B-,19.091,24.545,110,21.818,86,17.442,146,55.479,77,6.494,6,5.7174,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,338,153,94,97,64,18,36.6061,B-,36.4038,B-,24.9647,Merit,25.6627,Merit,85.621,80.851,78.351,68,36.9608,B-,22.059,35.294,68,26.471,76,23.684,126,53.968,77,9.091,7,3.8966,L1Dist
202223,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,315,157,98,102,63,19,32.947,C+,33.0103,C+,25.1037,Merit,28.0201,Merit+,82.166,77.551,74.51,75,32.6222,C+,14.667,22.667,75,14.667,70,27.143,116,56.034,43,13.953,6,5.4545,L2Pass+
202122,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,325,154,93,95,67,20,36.0757,B-,36.1209,B-,27.9089,Merit+,27.963,Merit+,92.857,86.022,84.211,71,36.0094,B-,16.901,28.169,71,25.352,68,29.412,113,60.177,12,8.333,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Non-Disadvantaged,Mixed Dual background - Any other Mixed background,Total SEN support,220,122,90,92,40,10,40.239,B,40.2077,B,29.3469,Merit+,25.75,Merit,86.885,90,88.043,77,38.961,B,25.974,38.961,77,31.169,54,18.519,85,48.235,23,21.739,5,4.4286,L1Dist+
202425,Academic year,National,E92000001,England,Provisional,All,Unknown disadvantaged status,Mixed Dual background - Any other Mixed background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202324,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Mixed Dual background - Any other Mixed background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202223,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Mixed Dual background - Any other Mixed background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Mixed Dual background - Any other Mixed background,Total SEN support,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
